N:		T[ms]		Stdev[ms]	  Samples 
18000		39.8718		1.1487		5	Insertion Sort - Random

18000		79.6665		2.05883		5	InsertionSort - Descending

18000		38.4153		2.02516		5	QuickSort - Ascending

18000		19.801		1.54874		5	QuickSort - Constant

18000		38.5771		1.03373		5	QuickSort - Descending

18000		18.7324		0.0268725		5	QuickSort MoT - Constant

19000		43.9479		0.953634		5	Insertion Sort - Random

19000		88.2575		1.74586		5	InsertionSort - Descending

19000		44.0639		1.62177		5	QuickSort - Ascending

19000		22.0337		2.16315		5	QuickSort - Constant

19000		43.6619		2.10092		5	QuickSort - Descending

19000		21.5096		1.22467		5	QuickSort MoT - Constant

20000		49.1914		1.52996		5	Insertion Sort - Random

20000		98.3869		1.21638		5	InsertionSort - Descending

20000		49.2336		2.87831		5	QuickSort - Ascending

20000		24.517		0.857332		5	QuickSort - Constant

20000		47.7724		1.52113		5	QuickSort - Descending

20000		24.3229		0.639204		5	QuickSort MoT - Constant

21000		54.3053		2.06353		5	Insertion Sort - Random

21000		106.835		1.4555		5	InsertionSort - Descending

21000		52.7152		1.29115		5	QuickSort - Ascending

21000		26.6989		1.5844		5	QuickSort - Constant

21000		53.0472		2.76968		5	QuickSort - Descending

21000		25.6562		0.321604		5	QuickSort MoT - Constant

22000		60.9061		2.02671		5	Insertion Sort - Random

22000		118.151		2.21631		5	InsertionSort - Descending

22000		58.5914		1.31057		5	QuickSort - Ascending

22000		28.395		0.896949		5	QuickSort - Constant

22000		58.3862		1.54811		5	QuickSort - Descending

22000		29.0726		1.59225		5	QuickSort MoT - Constant

23000		64.3728		1.30502		5	Insertion Sort - Random

23000		133.559		4.11433		5	InsertionSort - Descending

23000		62.6717		1.35826		5	QuickSort - Ascending

23000		31.9974		2.29943		5	QuickSort - Constant

23000		62.2249		0.65721		5	QuickSort - Descending

23000		31.2735		1.07884		5	QuickSort MoT - Constant

24000		70.9855		2.87458		5	Insertion Sort - Random

24000		146.121		3.79801		5	InsertionSort - Descending

24000		70.8692		2.31056		5	QuickSort - Ascending

24000		33.5065		0.542974		5	QuickSort - Constant

24000		67.0424		1.10146		5	QuickSort - Descending

24000		34.4638		1.03084		5	QuickSort MoT - Constant

25000		76.5895		1.30351		5	Insertion Sort - Random

25000		154.541		1.98519		5	InsertionSort - Descending

25000		75.8658		2.12781		5	QuickSort - Ascending

25000		37.2463		1.83237		5	QuickSort - Constant

25000		74.1936		1.7272		5	QuickSort - Descending

25000		38.3378		2.37566		5	QuickSort MoT - Constant

